date,country,cliques,impressoes,ctr,posicao
2026-01-01,irq,0,2,0.0,15.5
2026-01-01,ita,0,1,0.0,9.0
2026-01-01,jpn,0,3,0.0,7.666666666666667
2026-01-01,kor,0,5,0.0,5.4
2026-01-01,lka,0,1,0.0,1.0
2026-01-01,ltu,0,1,0.0,73.0
2026-01-01,lux,0,1,0.0,70.0
2026-01-01,mdv,0,1,0.0,11.0
2026-01-01,mex,0,2,0.0,3.5
2026-01-01,moz,0,3,0.0,1.0
2026-01-01,mys,0,1,0.0,11.0
2026-01-01,nga,0,1,0.0,17.0
2026-01-01,omn,0,1,0.0,18.0
2026-01-01,pan,0,1,0.0,5.0
2026-01-01,phl,0,3,0.0,11.666666666666666
2026-01-01,pol,0,1,0.0,19.0
2026-01-01,prt,0,12,0.0,8.083333333333332
2026-01-01,pry,0,7,0.0,6.571428571428571
2026-01-01,rus,0,3,0.0,31.666666666666668
2026-01-01,swe,0,2,0.0,2.5
2026-01-01,tha,0,1,0.0,1.0
2026-01-01,tto,0,1,0.0,8.0
2026-01-01,twn,0,1,0.0,1.0
2026-01-01,tza,0,1,0.0,2.0
2026-01-01,uga,0,1,0.0,2.0
2026-01-01,ukr,0,1,0.0,15.0
2026-01-01,ury,0,3,0.0,11.666666666666666
2026-01-01,vnm,0,1,0.0,11.0
2026-01-02,ago,0,2,0.0,5.5
2026-01-02,are,0,3,0.0,9.0
2026-01-02,aus,0,1,0.0,3.0
2026-01-02,aze,0,2,0.0,10.5
2026-01-02,bel,0,2,0.0,9.5
2026-01-02,bhr,0,1,0.0,7.0
2026-01-02,blr,0,1,0.0,4.0
2026-01-02,bol,0,1,0.0,8.0
2026-01-02,can,0,8,0.0,4.125
2026-01-02,che,0,1,0.0,1.0
2026-01-02,chl,0,2,0.0,9.5
2026-01-02,cmr,0,2,0.0,6.0
2026-01-02,col,0,5,0.0,9.0
2026-01-02,cpv,0,1,0.0,9.0
2026-01-02,cri,0,2,0.0,23.0
2026-01-02,cym,0,1,0.0,7.0
2026-01-02,deu,0,4,0.0,23.0
2026-01-02,dom,0,1,0.0,5.0
2026-01-02,dza,0,2,0.0,5.5
2026-01-02,esp,0,2,0.0,8.5
2026-01-02,fin,0,1,0.0,8.0
2026-01-02,fra,0,15,0.0,8.8
2026-01-02,gbr,0,13,0.0,8.153846153846153
2026-01-02,grc,0,1,0.0,16.0
2026-01-02,hkg,0,1,0.0,8.0
2026-01-02,hun,0,1,0.0,8.0
2026-01-02,idn,0,3,0.0,17.333333333333332
2026-01-02,ind,0,6,0.0,8.833333333333332
2026-01-02,irl,0,1,0.0,6.0
2026-01-02,irq,0,1,0.0,20.0
2026-01-02,isr,0,2,0.0,77.5
2026-01-02,ita,0,5,0.0,27.6
2026-01-02,jpn,0,1,0.0,10.0
2026-01-02,kor,0,3,0.0,3.3333333333333335
2026-01-02,lbn,0,1,0.0,1.0
2026-01-02,lka,0,1,0.0,9.0
2026-01-02,mar,0,2,0.0,4.0
2026-01-02,mdg,0,1,0.0,1.0
2026-01-02,mex,0,4,0.0,14.0
2026-01-02,mmr,0,2,0.0,6.5
2026-01-02,moz,0,5,0.0,3.4
2026-01-02,mys,0,1,0.0,20.0
2026-01-02,nga,0,3,0.0,15.333333333333334
2026-01-02,omn,0,1,0.0,35.0
2026-01-02,pan,0,1,0.0,12.0
2026-01-02,per,0,1,0.0,11.0
2026-01-02,phl,0,1,0.0,12.0
2026-01-02,prt,0,15,0.0,6.333333333333333
2026-01-02,pry,0,4,0.0,6.25
2026-01-02,qat,0,1,0.0,8.0
2026-01-02,sgp,0,1,0.0,1.0
2026-01-02,svk,0,7,0.0,12.714285714285714
2026-01-02,swe,0,2,0.0,1.0
2026-01-02,tha,0,1,0.0,10.0
2026-01-02,twn,0,1,0.0,11.0
2026-01-02,uga,0,1,0.0,3.0
2026-01-02,ukr,0,2,0.0,15.0
2026-01-02,ury,0,2,0.0,7.5
2026-01-02,usa,0,99,0.0,8.757575757575758
2026-01-02,zaf,0,1,0.0,15.0
2026-01-03,ago,0,3,0.0,5.0
2026-01-03,are,0,6,0.0,8.5
2026-01-03,arg,0,22,0.0,9.636363636363637
2026-01-03,aus,0,2,0.0,5.0
2026-01-03,bel,0,1,0.0,19.0
2026-01-03,ben,0,2,0.0,179.5
2026-01-03,bgd,0,1,0.0,9.0
2026-01-03,bih,0,1,0.0,9.0
2026-01-03,bol,0,1,0.0,5.0
2026-01-03,can,0,7,0.0,7.714285714285714
2026-01-03,che,0,1,0.0,5.0
2026-01-03,chl,0,2,0.0,9.5
2026-01-03,chn,0,1,0.0,16.0
2026-01-03,cmr,0,2,0.0,9.0
2026-01-03,col,0,1,0.0,7.0
2026-01-03,cze,0,3,0.0,6.0
2026-01-03,ecu,0,1,0.0,7.0
2026-01-03,esp,0,1,0.0,2.0
2026-01-03,fin,0,1,0.0,9.0
2026-01-03,fra,0,11,0.0,9.636363636363637
2026-01-03,hkg,0,1,0.0,9.0
2026-01-03,hrv,0,1,0.0,9.0
2026-01-03,idn,0,1,0.0,8.0
2026-01-03,ind,0,3,0.0,9.0
2026-01-03,irn,0,1,0.0,2.0
2026-01-03,ita,0,8,0.0,8.75
2026-01-03,jpn,0,1,0.0,11.0
2026-01-03,kaz,0,1,0.0,9.0
2026-01-03,kor,0,22,0.0,2.909090909090909
2026-01-03,lao,0,3,0.0,4.0
2026-01-03,ltu,0,1,0.0,5.0
2026-01-03,mex,0,3,0.0,9.666666666666666
2026-01-03,mlt,0,1,0.0,11.0
2026-01-03,moz,0,1,0.0,1.0
2026-01-03,mys,0,1,0.0,3.0
2026-01-03,nga,0,4,0.0,10.25
2026-01-03,nor,0,1,0.0,1.0
2026-01-03,npl,0,1,0.0,7.0
2026-01-03,nzl,0,1,0.0,9.0
2026-01-03,pak,0,4,0.0,13.5
2026-01-03,per,0,8,0.0,9.0
2026-01-03,phl,0,3,0.0,4.333333333333334
2026-01-03,prt,0,36,0.0,7.888888888888889
2026-01-03,reu,0,1,0.0,5.0
2026-01-03,rou,0,1,0.0,38.0
2026-01-03,rus,0,1,0.0,13.0
2026-01-03,sgp,0,1,0.0,13.0
2026-01-03,svk,0,1,0.0,95.0
2026-01-03,swe,0,1,0.0,6.0
2026-01-03,tur,0,4,0.0,7.75
2026-01-03,twn,0,2,0.0,8.5
2026-01-03,uga,0,1,0.0,3.0
2026-01-03,ukr,0,3,0.0,6.333333333333333
2026-01-03,ury,0,4,0.0,7.0
2026-01-03,ven,0,1,0.0,4.0
2026-01-03,vnm,0,1,0.0,17.0
2026-01-04,ago,0,4,0.0,1.0
2026-01-04,are,0,3,0.0,9.666666666666666
2026-01-04,aus,0,1,0.0,5.0
2026-01-04,bgd,0,2,0.0,9.5
2026-01-04,blm,0,1,0.0,7.0
2026-01-04,bol,0,2,0.0,5.0
2026-01-04,can,0,5,0.0,11.2
2026-01-04,che,0,1,0.0,17.0
2026-01-04,chl,0,2,0.0,11.5
2026-01-04,col,0,5,0.0,6.8
2026-01-04,cpv,0,2,0.0,4.0
2026-01-04,cri,0,1,0.0,4.0
2026-01-04,cyp,0,1,0.0,9.0
2026-01-04,deu,0,1,0.0,11.0
2026-01-04,dza,0,1,0.0,20.0
2026-01-04,ecu,0,1,0.0,13.0
2026-01-04,egy,0,1,0.0,8.0
2026-01-04,esp,0,2,0.0,9.5
2026-01-04,eth,0,1,0.0,4.0
2026-01-04,fra,0,7,0.0,8.285714285714285
2026-01-04,gbr,0,2,0.0,16.0
2026-01-04,geo,0,1,0.0,15.0
2026-01-04,hun,0,1,0.0,1.0
2026-01-04,idn,0,2,0.0,11.0
2026-01-04,ind,0,12,0.0,5.0
2026-01-04,irq,0,2,0.0,12.0
2026-01-04,ita,0,10,0.0,5.7
2026-01-04,jam,0,1,0.0,11.0
2026-01-04,kaz,0,1,0.0,9.0
2026-01-04,kor,0,10,0.0,7.1
2026-01-04,kwt,0,1,0.0,8.0
2026-01-04,ltu,0,1,0.0,19.0
2026-01-04,mng,0,1,0.0,15.0
2026-01-04,moz,0,3,0.0,2.0
2026-01-04,nga,0,3,0.0,12.0
2026-01-04,nor,0,1,0.0,11.0
2026-01-04,pan,0,1,0.0,5.0
2026-01-04,phl,0,2,0.0,8.0
2026-01-04,pol,0,1,0.0,14.0
2026-01-04,prt,0,23,0.0,9.08695652173913
2026-01-04,pry,0,2,0.0,9.5
2026-01-04,rou,0,1,0.0,9.0
2026-01-04,rus,0,2,0.0,11.5
2026-01-04,srb,0,1,0.0,15.0
2026-01-04,tha,0,1,0.0,12.0
2026-01-04,tun,0,1,0.0,17.0
2026-01-04,twn,0,5,0.0,11.0
2026-01-04,uga,0,2,0.0,4.0
2026-01-04,ury,0,3,0.0,5.333333333333333
2026-01-04,usa,0,71,0.0,10.28169014084507
2026-01-04,vnm,0,2,0.0,10.0
2026-01-04,zaf,0,2,0.0,7.5
2026-01-04,zwe,0,1,0.0,6.0
2026-01-05,ago,0,1,0.0,4.0
2026-01-05,are,0,3,0.0,6.666666666666667
2026-01-05,aus,0,2,0.0,2.0
2026-01-05,bel,0,1,0.0,6.0
2026-01-05,bgd,0,1,0.0,1.0
2026-01-05,bgr,0,1,0.0,9.0
2026-01-05,bol,0,1,0.0,15.0
2026-01-05,can,0,6,0.0,8.5
2026-01-05,che,0,3,0.0,11.0
2026-01-05,chl,0,9,0.0,7.666666666666667
2026-01-05,chn,0,1,0.0,3.0
2026-01-05,col,0,2,0.0,7.0
2026-01-05,deu,0,3,0.0,16.333333333333336
2026-01-05,dom,0,1,0.0,20.0
2026-01-05,dza,0,1,0.0,19.0
2026-01-05,esp,0,2,0.0,10.0
2026-01-05,fin,0,1,0.0,98.0
2026-01-05,fra,0,6,0.0,9.166666666666666
2026-01-05,gbr,0,4,0.0,8.25
2026-01-05,hnd,0,1,0.0,19.0
2026-01-05,hun,0,1,0.0,1.0
2026-01-05,idn,0,1,0.0,4.0
2026-01-05,ind,0,7,0.0,11.571428571428571
2026-01-05,irl,0,1,0.0,8.0
2026-01-05,irn,0,1,0.0,7.0
2026-01-05,ita,0,4,0.0,8.0
2026-01-05,jam,0,1,0.0,11.0
2026-01-05,jor,0,2,0.0,13.5
2026-01-05,kor,0,10,0.0,14.5
2026-01-05,kwt,0,1,0.0,1.0
2026-01-05,lby,0,2,0.0,11.5
2026-01-05,mex,0,5,0.0,9.0
2026-01-05,moz,0,2,0.0,4.5
2026-01-05,nga,0,14,0.0,5.5
2026-01-05,nld,0,1,0.0,10.0
2026-01-05,nor,0,1,0.0,9.0
2026-01-05,pak,0,3,0.0,4.666666666666666
2026-01-05,per,0,5,0.0,7.6
2026-01-05,phl,0,4,0.0,7.5
2026-01-05,pol,0,5,0.0,7.4
2026-01-05,prt,0,25,0.0,10.04
2026-01-05,pry,0,6,0.0,11.166666666666666
2026-01-05,sau,0,1,0.0,10.0
2026-01-05,srb,0,1,0.0,9.0
2026-01-05,swe,0,1,0.0,9.0
2026-01-05,sxm,0,2,0.0,5.5
2026-01-05,twn,0,2,0.0,10.0
2026-01-05,ukr,0,2,0.0,87.5
2026-01-05,ury,0,2,0.0,8.0
2026-01-05,usa,0,122,0.0,6.131147540983607
2026-01-05,ven,0,1,0.0,8.0
2026-01-05,vnm,0,1,0.0,3.0
2026-01-06,abw,0,1,0.0,3.0
2026-01-06,are,0,2,0.0,5.0
2026-01-06,arg,0,33,0.0,9.575757575757576
2026-01-06,aut,0,3,0.0,7.666666666666667
2026-01-06,bgr,0,1,0.0,12.0
2026-01-06,bol,0,1,0.0,10.0
2026-01-06,can,0,6,0.0,10.5
2026-01-06,che,0,1,0.0,20.0
2026-01-06,chl,0,4,0.0,6.75
2026-01-06,cod,0,1,0.0,10.0
2026-01-06,col,0,1,0.0,14.0
2026-01-06,cpv,0,1,0.0,5.0
2026-01-06,cri,0,3,0.0,14.0
2026-01-06,deu,0,1,0.0,5.0
2026-01-06,dom,0,2,0.0,7.5
2026-01-06,esp,0,3,0.0,7.333333333333333
2026-01-06,fra,0,17,0.0,8.882352941176471
2026-01-06,gbr,0,9,0.0,8.222222222222221
2026-01-06,geo,0,1,0.0,19.0
2026-01-06,gtm,0,1,0.0,11.0
2026-01-06,hrv,0,2,0.0,7.0
2026-01-06,idn,0,1,0.0,11.0
2026-01-06,ind,0,2,0.0,5.5
2026-01-06,irl,0,3,0.0,7.0
2026-01-06,ita,0,8,0.0,7.5
2026-01-06,ken,0,1,0.0,11.0
2026-01-06,kor,0,3,0.0,8.666666666666668
2026-01-06,lka,0,1,0.0,6.0
2026-01-06,ltu,0,7,0.0,3.2857142857142856
2026-01-06,lux,0,2,0.0,9.0
2026-01-06,mar,0,1,0.0,9.0
2026-01-06,mex,0,1,0.0,10.0
2026-01-06,moz,0,2,0.0,3.5
2026-01-06,nga,0,1,0.0,12.0
2026-01-06,nld,0,4,0.0,7.75
2026-01-06,nzl,0,1,0.0,13.0
2026-01-06,omn,0,1,0.0,10.0
2026-01-06,pak,0,2,0.0,8.5
2026-01-06,per,0,2,0.0,1.0
2026-01-06,phl,0,1,0.0,3.0
2026-01-06,pol,0,2,0.0,14.0
2026-01-06,prt,0,22,0.0,9.727272727272727
2026-01-06,pry,0,2,0.0,7.5
2026-01-06,sen,0,1,0.0,20.0
2026-01-06,sgp,0,1,0.0,21.0
2026-01-06,slv,0,1,0.0,13.0
2026-01-06,sxm,0,2,0.0,6.0
2026-01-06,tha,0,1,0.0,2.0
2026-01-06,tur,0,1,0.0,13.0
2026-01-06,twn,0,1,0.0,4.0
2026-01-06,ury,0,3,0.0,6.333333333333333
2026-01-06,vct,0,1,0.0,11.0
2026-01-06,ven,0,1,0.0,7.0
2026-01-07,ago,0,5,0.0,8.6
2026-01-07,are,0,5,0.0,5.2
2026-01-07,arg,0,20,0.0,8.0
2026-01-07,aus,0,1,0.0,3.0
2026-01-07,aut,0,2,0.0,14.5
2026-01-07,bel,0,1,0.0,11.0
2026-01-07,bgd,0,2,0.0,13.0
2026-01-07,bhr,0,1,0.0,7.0
2026-01-07,bol,0,1,0.0,6.0
2026-01-07,can,0,5,0.0,9.4
2026-01-07,che,0,1,0.0,9.0
2026-01-07,chl,0,8,0.0,9.625
2026-01-07,civ,0,1,0.0,3.0
2026-01-07,col,0,3,0.0,3.0
2026-01-07,deu,0,2,0.0,3.5
2026-01-07,dom,0,1,0.0,3.0
2026-01-07,ecu,0,2,0.0,10.5
2026-01-07,egy,0,1,0.0,5.0
2026-01-07,esp,0,8,0.0,3.875
2026-01-07,fra,0,21,0.0,7.380952380952381
2026-01-07,gbr,0,5,0.0,14.4
2026-01-07,glp,0,1,0.0,10.0
2026-01-07,grc,0,2,0.0,9.0
2026-01-07,ind,0,6,0.0,10.5
2026-01-07,irl,0,4,0.0,5.5
2026-01-07,isr,0,1,0.0,1.0
2026-01-07,ita,0,6,0.0,8.166666666666668
2026-01-07,jor,0,1,0.0,16.0
2026-01-07,kor,0,1,0.0,1.0
2026-01-07,ltu,0,3,0.0,9.0
2026-01-07,mar,0,1,0.0,99.0
2026-01-07,mda,0,1,0.0,10.0
2026-01-07,mex,0,2,0.0,10.5
2026-01-07,mli,0,1,0.0,9.0
2026-01-07,mys,0,2,0.0,13.5
2026-01-07,nga,0,1,0.0,1.0
2026-01-07,nld,0,4,0.0,5.75
2026-01-07,npl,0,1,0.0,9.0
2026-01-07,phl,0,1,0.0,96.0
2026-01-07,pol,0,1,0.0,12.0
2026-01-07,prt,0,21,0.0,7.904761904761905
2026-01-07,pry,0,4,0.0,6.25
2026-01-07,rus,0,1,0.0,11.0
2026-01-07,sau,0,3,0.0,4.333333333333334
2026-01-07,swe,0,1,0.0,1.0
2026-01-07,tto,0,1,0.0,1.0
2026-01-07,tur,0,1,0.0,7.0
2026-01-07,uga,0,1,0.0,5.0
2026-01-07,ury,0,5,0.0,10.4
2026-01-07,usa,0,119,0.0,8.65546218487395
2026-01-07,uzb,0,1,0.0,9.0
2026-01-07,ven,0,1,0.0,7.0
2026-01-07,vnm,0,12,0.0,16.416666666666664
2026-01-07,zmb,0,1,0.0,1.0
2026-01-08,ago,0,1,0.0,6.0
2026-01-08,are,0,6,0.0,6.666666666666667
2026-01-08,arg,0,33,0.0,6.818181818181818
2026-01-08,aut,0,5,0.0,31.8
2026-01-08,bel,0,1,0.0,11.0
2026-01-08,bgd,0,1,0.0,17.0
2026-01-08,bgr,0,1,0.0,8.0
2026-01-08,bol,0,1,0.0,5.0
2026-01-08,bwa,0,1,0.0,13.0
2026-01-08,can,0,2,0.0,2.0
2026-01-08,che,0,2,0.0,9.0
2026-01-08,chl,0,5,0.0,8.2
2026-01-08,cod,0,1,0.0,11.0
2026-01-08,deu,0,5,0.0,13.4
2026-01-08,dnk,0,1,0.0,19.0
2026-01-08,dom,0,1,0.0,20.0
2026-01-08,ecu,0,2,0.0,6.5
2026-01-08,egy,0,1,0.0,6.0
2026-01-08,esp,0,6,0.0,7.5
2026-01-08,fra,0,19,0.0,8.894736842105264
2026-01-08,gbr,0,9,0.0,9.444444444444445
2026-01-08,gha,0,1,0.0,13.0
2026-01-08,hkg,0,1,0.0,2.0
2026-01-08,hnd,0,1,0.0,15.0
2026-01-08,hun,0,1,0.0,11.0
2026-01-08,idn,0,3,0.0,6.333333333333333
2026-01-08,irl,0,1,0.0,10.0
2026-01-08,isr,0,3,0.0,7.333333333333333
2026-01-08,ita,0,8,0.0,5.25
2026-01-08,jpn,0,4,0.0,11.5
2026-01-08,ken,0,2,0.0,5.0
2026-01-08,khm,0,1,0.0,10.0
2026-01-08,kor,0,6,0.0,5.833333333333333
2026-01-08,ltu,0,1,0.0,8.0
2026-01-08,mex,0,8,0.0,23.125
2026-01-08,mys,0,1,0.0,11.0
2026-01-08,nga,0,3,0.0,11.0
2026-01-08,nld,0,4,0.0,6.75
2026-01-08,nor,0,2,0.0,10.0
2026-01-08,pak,0,2,0.0,13.0
2026-01-08,per,0,2,0.0,5.5
2026-01-08,phl,0,3,0.0,9.666666666666666
2026-01-08,pol,0,1,0.0,11.0
2026-01-08,prt,0,13,0.0,9.692307692307692
2026-01-08,pry,0,1,0.0,10.0
2026-01-08,rou,0,1,0.0,9.0
2026-01-08,sgp,0,1,0.0,10.0
2026-01-08,slv,0,1,0.0,7.0
2026-01-08,tha,0,1,0.0,13.0
2026-01-08,tur,0,4,0.0,13.5
2026-01-08,twn,0,2,0.0,7.0
2026-01-08,ury,0,3,0.0,9.666666666666666
2026-01-08,usa,0,140,0.0,11.242857142857142
2026-01-08,ven,0,1,0.0,8.0
2026-01-08,vnm,0,1,0.0,16.0
2026-01-08,zaf,0,3,0.0,10.666666666666666
2026-01-09,ago,0,3,0.0,4.666666666666666
2026-01-09,are,0,3,0.0,8.333333333333332
2026-01-09,arg,0,15,0.0,14.533333333333333
2026-01-09,aus,0,5,0.0,16.0
2026-01-09,aze,0,2,0.0,25.0
2026-01-09,bfa,0,1,0.0,10.0
2026-01-09,bgd,0,1,0.0,9.0
2026-01-09,bol,0,1,0.0,5.0
2026-01-09,caf,0,1,0.0,8.0
2026-01-09,can,0,9,0.0,9.11111111111111
2026-01-09,che,0,1,0.0,16.0
2026-01-09,chl,0,3,0.0,8.0
2026-01-09,chn,0,1,0.0,8.0
2026-01-09,cmr,0,2,0.0,6.0
2026-01-09,cod,0,1,0.0,11.0
2026-01-09,col,0,1,0.0,19.0
2026-01-09,cyp,0,2,0.0,4.5
2026-01-09,deu,0,7,0.0,12.857142857142858
2026-01-09,dnk,0,1,0.0,2.0
2026-01-09,ecu,0,4,0.0,9.25
2026-01-09,esp,0,6,0.0,9.333333333333334
2026-01-09,est,0,1,0.0,13.0
2026-01-09,fin,0,1,0.0,20.0
2026-01-09,fra,0,14,0.0,7.785714285714286
2026-01-09,gbr,0,8,0.0,9.75
2026-01-09,grc,0,1,0.0,9.0
2026-01-09,gtm,0,1,0.0,7.0
2026-01-09,hun,0,1,0.0,3.0
2026-01-09,idn,0,3,0.0,10.666666666666666
2026-01-09,ind,0,7,0.0,15.714285714285714
2026-01-09,irq,0,1,0.0,11.0
2026-01-09,ita,0,1,0.0,44.0
2026-01-09,jpn,0,2,0.0,13.0
2026-01-09,kor,0,9,0.0,11.444444444444445
2026-01-09,lbn,0,1,0.0,6.0
2026-01-09,ltu,0,3,0.0,6.0
2026-01-09,mac,0,1,0.0,21.0
2026-01-09,mar,0,3,0.0,32.66666666666667
2026-01-09,mda,0,2,0.0,10.0
2026-01-09,mex,0,3,0.0,10.0
2026-01-09,mlt,0,1,0.0,13.0
2026-01-09,moz,0,1,0.0,5.0
2026-01-09,mys,0,6,0.0,26.166666666666668
2026-01-09,nga,0,1,0.0,11.0
2026-01-09,nor,0,1,0.0,11.0
2026-01-09,npl,0,1,0.0,32.0
2026-01-09,pak,0,2,0.0,12.5
2026-01-09,per,0,2,0.0,8.5
2026-01-09,phl,0,6,0.0,20.5
2026-01-09,prt,0,11,0.0,10.272727272727273
2026-01-09,pry,0,2,0.0,2.5
2026-01-09,sau,0,1,0.0,2.0
2026-01-09,sgp,0,4,0.0,18.5
2026-01-09,slv,0,1,0.0,5.0
2026-01-09,tha,0,3,0.0,24.0
2026-01-09,tto,0,1,0.0,11.0
2026-01-09,tun,0,2,0.0,11.5
2026-01-09,tur,0,2,0.0,11.5
2026-01-09,twn,0,1,0.0,9.0
2026-01-09,ukr,0,1,0.0,6.0
2026-01-09,ury,0,1,0.0,8.0
2026-01-09,ven,0,1,0.0,6.0
2026-01-09,vnm,0,7,0.0,20.0
2026-01-09,zaf,0,3,0.0,11.0
2026-01-10,ago,0,1,0.0,10.0
2026-01-10,are,0,6,0.0,8.0
2026-01-10,arg,0,40,0.0,6.425
2026-01-10,aus,0,13,0.0,9.692307692307692
2026-01-10,aut,0,2,0.0,74.0
2026-01-10,bel,0,3,0.0,5.666666666666667
2026-01-10,bgd,0,2,0.0,6.0
2026-01-10,bol,0,2,0.0,5.0
2026-01-10,caf,0,1,0.0,9.0
2026-01-10,can,0,5,0.0,17.8
2026-01-10,che,0,2,0.0,8.5
2026-01-10,chl,0,12,0.0,4.916666666666666
2026-01-10,chn,0,1,0.0,3.0
2026-01-10,cmr,0,1,0.0,9.0
2026-01-10,col,0,3,0.0,6.666666666666667
2026-01-10,deu,0,9,0.0,10.333333333333334
2026-01-10,dnk,0,1,0.0,8.0
2026-01-10,dza,0,1,0.0,6.0
2026-01-10,egy,0,1,0.0,19.0
2026-01-10,esp,0,3,0.0,8.666666666666668
2026-01-10,fra,0,14,0.0,7.785714285714286
2026-01-10,gbr,0,11,0.0,14.272727272727273
2026-01-10,gha,0,1,0.0,11.0
2026-01-10,hnd,0,1,0.0,12.0
2026-01-10,hun,0,1,0.0,19.0
2026-01-10,ind,0,9,0.0,4.0
2026-01-10,irq,0,1,0.0,1.0
2026-01-10,ita,0,5,0.0,9.8
2026-01-10,jor,0,1,0.0,8.0
2026-01-10,jpn,0,3,0.0,14.0
2026-01-10,khm,0,1,0.0,1.0
2026-01-10,kor,0,14,0.0,7.714285714285714
2026-01-10,lux,0,2,0.0,12.0
2026-01-10,mex,0,3,0.0,5.666666666666667
2026-01-10,moz,0,2,0.0,8.5
2026-01-10,mus,0,1,0.0,5.0
2026-01-10,mys,0,6,0.0,16.666666666666664
2026-01-10,nga,0,2,0.0,15.0
2026-01-10,nld,0,2,0.0,6.0
2026-01-10,nor,0,1,0.0,72.0
2026-01-10,omn,0,1,0.0,8.0
2026-01-10,per,0,1,0.0,6.0
2026-01-10,phl,0,4,0.0,12.25
2026-01-10,prt,0,24,0.0,23.875
2026-01-10,pry,0,5,0.0,7.6
2026-01-10,sau,0,1,0.0,2.0
2026-01-10,sen,0,1,0.0,8.0
2026-01-10,sgp,0,4,0.0,17.75
2026-01-10,swe,0,2,0.0,12.0
2026-01-10,tgo,0,1,0.0,6.0
2026-01-10,tha,0,4,0.0,23.0
2026-01-10,tur,0,1,0.0,1.0
2026-01-10,twn,0,3,0.0,9.666666666666666
2026-01-10,ury,0,2,0.0,4.0
2026-01-10,vnm,0,3,0.0,28.333333333333332
2026-01-10,zaf,0,1,0.0,7.0
2026-01-11,ago,0,2,0.0,11.0
2026-01-11,are,0,5,0.0,9.2
2026-01-11,aus,0,4,0.0,25.0
2026-01-11,bel,0,2,0.0,8.5
2026-01-11,bfa,0,1,0.0,8.0
2026-01-11,bgd,0,2,0.0,12.0
2026-01-11,caf,0,6,0.0,9.166666666666666
2026-01-11,can,0,11,0.0,7.2727272727272725
2026-01-11,chl,0,3,0.0,6.333333333333333
2026-01-11,chn,0,2,0.0,8.0
2026-01-11,cmr,0,1,0.0,9.0
2026-01-11,col,0,1,0.0,3.0
2026-01-11,cri,0,1,0.0,8.0
2026-01-11,cze,0,1,0.0,12.0
2026-01-11,deu,0,6,0.0,6.0
2026-01-11,dza,0,1,0.0,5.0
2026-01-11,egy,0,2,0.0,11.5
2026-01-11,esp,0,2,0.0,3.5
2026-01-11,eth,0,1,0.0,7.0
2026-01-11,fra,0,18,0.0,6.444444444444445
2026-01-11,gbr,0,4,0.0,7.75
2026-01-11,grc,0,4,0.0,3.75
2026-01-11,idn,0,1,0.0,8.0
2026-01-11,ind,0,5,0.0,6.4
2026-01-11,irl,0,3,0.0,6.333333333333333
2026-01-11,irq,0,2,0.0,4.5
2026-01-11,isr,0,1,0.0,5.0
2026-01-11,ita,0,5,0.0,25.8
2026-01-11,jpn,0,4,0.0,13.25
2026-01-11,kor,0,9,0.0,7.555555555555555
2026-01-11,kwt,0,1,0.0,7.0
2026-01-11,lbn,0,1,0.0,5.0
2026-01-11,mdg,0,1,0.0,6.0
2026-01-11,mex,0,11,0.0,8.727272727272727
2026-01-11,mlt,0,1,0.0,1.0
2026-01-11,mys,0,5,0.0,17.2
2026-01-11,nga,0,5,0.0,8.0
2026-01-11,nld,0,2,0.0,9.0
2026-01-11,nor,0,1,0.0,7.0
2026-01-11,per,0,1,0.0,6.0
2026-01-11,phl,0,3,0.0,25.333333333333332
2026-01-11,pol,0,1,0.0,15.0
2026-01-11,prt,0,23,0.0,8.869565217391305
2026-01-11,pry,0,2,0.0,3.0
2026-01-11,rus,0,3,0.0,8.0
2026-01-11,sau,0,2,0.0,3.5
2026-01-11,svk,0,1,0.0,4.0
2026-01-11,swe,0,1,0.0,5.0
2026-01-11,tha,0,3,0.0,25.0
2026-01-11,uga,0,2,0.0,3.0
2026-01-11,ukr,0,1,0.0,18.0
2026-01-11,ury,0,2,0.0,6.0
2026-01-11,usa,0,96,0.0,10.385416666666666
2026-01-11,ven,0,1,0.0,5.0
2026-01-11,vnm,0,5,0.0,11.4
2026-01-11,zaf,0,1,0.0,6.0
2026-01-12,ago,0,3,0.0,5.0
2026-01-12,alb,0,1,0.0,2.0
2026-01-12,are,0,5,0.0,10.2
2026-01-12,arg,0,44,0.0,7.909090909090909
2026-01-12,aus,0,4,0.0,18.25
2026-01-12,aut,0,4,0.0,23.75
2026-01-12,bgd,0,1,0.0,8.0
2026-01-12,bgr,0,2,0.0,4.0
2026-01-12,bol,0,2,0.0,3.5
2026-01-12,can,0,12,0.0,8.916666666666668
2026-01-12,che,0,7,0.0,40.42857142857143
2026-01-12,chl,0,11,0.0,8.363636363636363
2026-01-12,civ,0,1,0.0,8.0
2026-01-12,cmr,0,1,0.0,11.0
2026-01-12,cod,0,2,0.0,6.0
2026-01-12,col,0,2,0.0,7.5
2026-01-12,cyp,0,1,0.0,2.0
2026-01-12,cze,0,2,0.0,4.0
2026-01-12,deu,0,2,0.0,28.0
2026-01-12,ecu,0,5,0.0,13.4
2026-01-12,esp,0,1,0.0,4.0
2026-01-12,eth,0,2,0.0,5.0
2026-01-12,fin,0,1,0.0,29.0
2026-01-12,fra,0,11,0.0,8.90909090909091
2026-01-12,gab,0,2,0.0,6.5
